Timestamp,EyeLeftDiameter,EyeRightDiameter,AverageLeftAndRight
2.810555,4.475708961486816,5.415980339050293,4.945844650268555
2.82058,0,5.0309906005859375,2.5154953002929688
2.830576,4.499646186828613,5.161371231079102,4.830508708953857
2.840561,0,5.688202381134033,2.8441011905670166
2.850628,4.6448469161987305,5.155240535736084,4.900043725967407
2.860653,0,4.950008869171143,2.4750044345855713
2.870648,4.536190509796143,4.9066386222839355,4.721414566040039
2.880634,0,5.117605209350586,2.558802604675293
2.8907,4.375900745391846,6.016451358795166,5.196176052093506
2.900725,0,5.300694465637207,2.6503472328186035
2.910721,4.324890613555908,5.242342472076416,4.783616542816162
2.920706,4.569348335266113,4.959780693054199,4.764564514160156
2.930773,4.445207595825195,4.77303409576416,4.609120845794678
2.940797,0,4.7846293449401855,2.3923146724700928
2.950793,4.3849406242370605,4.648724555969238,4.516832590103149
2.960779,4.47531795501709,4.716091632843018,4.595704793930054
2.970846,4.392441272735596,5.808593273162842,5.100517272949219
2.98087,4.778146743774414,5.161613464355469,4.969880104064941
2.990866,4.506984233856201,5.240850925445557,4.873917579650879
3.000851,5.450323581695557,4.954326152801514,5.202324867248535
3.010918,4.981319427490234,5.041557788848877,5.011438608169556
3.020942,0,4.871246337890625,2.4356231689453125
3.030938,0,4.9213643074035645,2.4606821537017822
3.040923,4.619215965270996,4.879125595092773,4.749170780181885
3.05099,4.945737838745117,4.9105024337768555,4.928120136260986
3.061015,4.551029682159424,4.809119701385498,4.680074691772461
3.07101,4.905674934387207,4.622804164886475,4.764239549636841
3.080997,4.468206882476807,4.619846820831299,4.544026851654053
3.091063,5.090577602386475,4.514535427093506,4.80255651473999
3.101088,4.539663791656494,4.594541072845459,4.567102432250977
3.111083,4.835864543914795,4.530930995941162,4.6833977699279785
3.121069,4.65679931640625,4.743734836578369,4.70026707649231
3.131135,4.779031276702881,4.61082649230957,4.694928884506226
3.14116,0,0,0.0
3.151156,4.632562160491943,4.485808849334717,4.55918550491333
3.161142,0,0,0.0
3.171208,4.360518932342529,4.773473739624023,4.566996335983276
3.181232,0,0,0.0
3.191229,4.2447638511657715,4.502468585968018,4.3736162185668945
3.201213,4.156397819519043,0,2.0781989097595215
3.21128,4.151429176330566,4.441478252410889,4.2964537143707275
3.221306,5.220771312713623,0,2.6103856563568115
3.2313,4.56264066696167,4.402706146240234,4.482673406600952
3.241286,4.384079933166504,4.464278221130371,4.4241790771484375
3.251353,4.23620080947876,4.441427230834961,4.33881402015686
3.261378,4.212386608123779,4.475166320800781,4.34377646446228
3.271373,4.265717029571533,4.425602436065674,4.3456597328186035
3.281359,4.248119831085205,4.5237884521484375,4.385954141616821
3.291426,4.235113620758057,4.431341648101807,4.333227634429932
3.30145,0,4.4125075340271,2.20625376701355
3.311445,4.256193161010742,4.407925128936768,4.332059144973755
3.321431,4.277846336364746,4.466968059539795,4.3724071979522705
3.331498,4.243926048278809,4.770456314086914,4.507191181182861
3.341523,0,0,0.0
3.351518,4.156996250152588,4.781599044799805,4.469297647476196
3.361504,4.075630187988281,4.607071876525879,4.34135103225708
3.371571,4.060387134552002,4.70930290222168,4.384845018386841
3.381595,4.022432804107666,4.532063961029053,4.277248382568359
3.39159,4.067287445068359,4.616888046264648,4.342087745666504
3.401576,4.120756149291992,4.460475921630859,4.290616035461426
3.411643,4.093156814575195,4.578211784362793,4.335684299468994
3.421667,0,4.451467037200928,2.225733518600464
3.431663,4.080615520477295,4.348666191101074,4.214640855789185
3.441649,0,4.404513835906982,2.202256917953491
3.451715,4.068122386932373,4.645218849182129,4.356670618057251
3.46174,0,0,0.0
3.471735,4.106823921203613,4.3834404945373535,4.245132207870483
3.481721,0,4.366456508636475,2.1832282543182373
3.491788,4.09883451461792,4.249618053436279,4.1742262840271
3.501813,0,0,0.0
3.511808,4.10629940032959,4.149673938751221,4.127986669540405
3.521793,0,4.409335613250732,2.204667806625366
3.53186,4.051407814025879,4.244349479675293,4.147878646850586
3.541885,0,0,0.0
3.551881,4.037625312805176,4.241485595703125,4.13955545425415
3.561867,0,0,0.0
3.571933,4.0123491287231445,4.251657009124756,4.13200306892395
3.581958,0,0,0.0
3.591953,3.981003999710083,4.278675079345703,4.129839539527893
3.601939,0,0,0.0
3.612005,3.9474880695343018,4.3305888175964355,4.139038443565369
3.62203,0,0,0.0
3.632026,3.929004430770874,4.350275993347168,4.139640212059021
3.642012,0,0,0.0
3.652078,3.912949800491333,4.327322483062744,4.120136141777039
3.662103,0,0,0.0
3.672098,3.8982625007629395,4.316365718841553,4.107314109802246
3.682084,0,0,0.0
3.69215,3.8926193714141846,4.281991004943848,4.087305188179016
3.702176,0,0,0.0
3.71217,3.8940813541412354,4.246645450592041,4.070363402366638
3.722156,4.13252592086792,0,2.06626296043396
3.732223,4.012913227081299,4.264893531799316,4.138903379440308
3.742247,0,0,0.0
3.752243,3.9641849994659424,4.370959758758545,4.167572379112244
3.762229,0,0,0.0
3.772296,3.942924737930298,4.342113494873047,4.142519116401672
3.78232,0,0,0.0
3.792315,3.937293529510498,4.322268962860107,4.129781246185303
3.802301,0,0,0.0
3.812369,3.940295934677124,4.3251423835754395,4.132719159126282
3.822392,0,0,0.0
3.832387,3.963813304901123,4.2956342697143555,4.129723787307739
3.842374,0,0,0.0
3.85244,3.969041109085083,4.28504753112793,4.127044320106506
3.862465,0,0,0.0
3.872461,3.9644386768341064,4.297006130218506,4.130722403526306
3.882447,0,0,0.0
3.892513,3.9654040336608887,4.29238748550415,4.1288957595825195
3.902538,0,0,0.0
3.912533,3.961397409439087,4.275647163391113,4.1185222864151
3.922518,0,0,0.0
3.932585,3.9384400844573975,4.282613754272461,4.110526919364929
3.94261,0,0,0.0
3.952605,3.9314284324645996,4.3039350509643555,4.1176817417144775
3.962591,0,0,0.0
3.972657,3.933041572570801,4.37891149520874,4.1559765338897705
3.982682,0,0,0.0
3.992678,3.937487840652466,4.4027838706970215,4.170135855674744
4.002664,0,0,0.0
4.01273,3.94461989402771,4.894922733306885,4.419771313667297
4.022755,0,0,0.0
4.03275,3.955829381942749,4.963227272033691,4.45952832698822
4.042736,0,0,0.0
4.052803,3.9619297981262207,4.915404796600342,4.438667297363281
4.062827,0,0,0.0
4.072823,3.9664902687072754,4.905495643615723,4.435992956161499
4.082809,0,0,0.0
4.092875,3.9703993797302246,5.183279514312744,4.576839447021484
4.1029,0,0,0.0
4.112896,3.9840004444122314,5.0152387619018555,4.4996196031570435
4.122881,0,0,0.0
4.132947,3.9956719875335693,4.740716457366943,4.368194222450256
4.142973,0,0,0.0
4.152968,3.983372688293457,4.5718302726745605,4.277601480484009
4.162954,0,0,0.0
4.173021,3.985619306564331,4.500755786895752,4.2431875467300415
4.183045,0,0,0.0
4.193041,3.990574359893799,4.462224006652832,4.226399183273315
4.203026,0,0,0.0
4.213093,3.988607168197632,4.4056525230407715,4.197129845619202
4.223117,0,0,0.0
4.233113,4.009590148925781,4.307456016540527,4.158523082733154
4.243098,0,0,0.0
4.253165,4.030580043792725,4.366537094116211,4.198558568954468
4.26319,0,0,0.0
4.273186,4.038632392883301,4.311251163482666,4.174941778182983
4.283171,0,0,0.0
4.293238,4.0353593826293945,4.277220726013184,4.156290054321289
4.303263,0,0,0.0
4.313258,4.033314228057861,4.309107303619385,4.171210765838623
4.323244,0,0,0.0
4.33331,4.0264739990234375,4.317636966705322,4.17205548286438
4.343335,0,0,0.0
4.35333,4.027665138244629,4.307772636413574,4.167718887329102
4.363317,0,0,0.0
4.373382,4.027341365814209,4.305426120758057,4.166383743286133
4.383407,0,0,0.0
4.393403,4.032666206359863,4.308434009552002,4.170550107955933
4.403389,0,0,0.0
4.413455,4.033421993255615,4.46436071395874,4.248891353607178
4.42348,0,0,0.0
4.433475,4.045489311218262,4.703423976898193,4.3744566440582275
4.443461,0,0,0.0
4.453527,4.053584098815918,4.861133098602295,4.4573585987091064
4.463552,0,0,0.0
4.473548,4.062685966491699,4.97210693359375,4.517396450042725
4.483533,0,0,0.0
4.4936,4.089564800262451,4.711268901824951,4.400416851043701
4.503625,0,0,0.0
4.51362,4.107217311859131,4.515899658203125,4.311558485031128
4.523606,0,0,0.0
4.533673,4.116524696350098,4.48699426651001,4.301759481430054
4.543697,0,0,0.0
4.553693,0,4.435687065124512,2.217843532562256
4.563678,0,0,0.0
4.573746,4.139020919799805,4.441631317138672,4.290326118469238
4.58377,0,0,0.0
4.593765,4.154397010803223,4.428647518157959,4.291522264480591
4.603751,0,0,0.0
4.613817,4.15684700012207,4.418477535247803,4.2876622676849365
4.623843,0,0,0.0
4.633838,4.161093711853027,4.419778347015381,4.290436029434204
4.643823,4.181542873382568,0,2.090771436691284
4.65389,4.177791118621826,4.434624671936035,4.306207895278931
4.663915,4.294395923614502,0,2.147197961807251
4.673911,4.214511871337891,4.424854278564453,4.319683074951172
4.683896,4.288261890411377,0,2.1441309452056885
4.693962,4.2096052169799805,4.421192169189453,4.315398693084717
4.703987,4.273749351501465,0,2.1368746757507324
4.713983,4.198577404022217,4.439765930175781,4.319171667098999
4.723969,4.463191032409668,0,2.231595516204834
4.734036,4.267645835876465,4.430230140686035,4.34893798828125
4.74406,0,0,0.0
4.754055,4.22707986831665,4.453090667724609,4.34008526802063
4.764041,0,0,0.0
4.774108,4.288156032562256,4.456210613250732,4.372183322906494
4.784133,0,0,0.0
4.794128,4.28476095199585,4.466675758361816,4.375718355178833
4.804113,0,0,0.0
4.81418,4.264755725860596,4.463850021362305,4.36430287361145
4.824205,0,0,0.0
4.834201,4.189314842224121,4.467787265777588,4.3285510540008545
4.844186,0,0,0.0
4.854252,4.160881519317627,4.493971347808838,4.327426433563232
4.864277,0,0,0.0
4.874274,4.17175817489624,4.570163726806641,4.37096095085144
4.884259,0,0,0.0
4.894325,4.168898582458496,4.554974555969238,4.361936569213867
4.90435,0,0,0.0
4.914346,4.16705846786499,4.578640460968018,4.372849464416504
4.924331,0,0,0.0
4.934397,4.158080577850342,4.481032848358154,4.319556713104248
4.944422,0,0,0.0
4.954418,4.157179832458496,4.441030025482178,4.299104928970337
4.964404,0,0,0.0
4.974471,4.151382923126221,4.45839786529541,4.304890394210815
4.984495,0,0,0.0
4.99449,4.176870822906494,4.428576946258545,4.3027238845825195
5.004476,0,0,0.0
5.014543,4.180695533752441,4.416508197784424,4.298601865768433
5.024567,0,0,0.0
5.034563,4.128066062927246,4.394479751586914,4.26127290725708
5.044548,0,0,0.0
5.054616,4.107665538787842,4.395070552825928,4.251368045806885
5.06464,0,0,0.0
5.074635,4.1054863929748535,4.362580299377441,4.2340333461761475
5.084621,0,0,0.0
5.094688,4.10734224319458,4.407670021057129,4.2575061321258545
5.104712,0,0,0.0
5.114708,4.114381313323975,4.418629169464111,4.266505241394043
5.124693,0,0,0.0
5.13476,4.119542598724365,4.447481155395508,4.2835118770599365
5.144785,0,0,0.0
5.154781,4.1249003410339355,4.418290615081787,4.271595478057861
5.164766,0,0,0.0
5.174833,4.122878551483154,4.424449443817139,4.2736639976501465
5.184858,0,0,0.0
5.194853,4.090712070465088,4.445183753967285,4.2679479122161865
5.204839,0,0,0.0
5.214905,4.07836389541626,4.4071125984191895,4.242738246917725
5.22493,0,0,0.0
5.234925,4.040515899658203,4.367321968078613,4.203918933868408
5.244911,4.014906406402588,0,2.007453203201294
5.254978,4.02282190322876,4.328958511352539,4.175890207290649
5.265002,4.542210102081299,0,2.2711050510406494
5.274998,4.217001914978027,4.514914512634277,4.365958213806152
5.284984,4.405343055725098,0,2.202671527862549
5.295051,4.161775588989258,0,2.080887794494629
5.305075,4.102558135986328,0,2.051279067993164
5.31507,4.010583400726318,4.418872356414795,4.214727878570557
5.325056,4.030001640319824,0,2.015000820159912
5.335122,4.0016889572143555,4.3719682693481445,4.18682861328125
5.345148,4.019049167633057,0,2.0095245838165283
5.355143,3.9920284748077393,4.315435409545898,4.153731942176819
5.365129,4.011880397796631,0,2.0059401988983154
5.375195,3.9932796955108643,4.303138256072998,4.148208975791931
5.38522,4.014123916625977,0,2.0070619583129883
5.395215,3.991309642791748,4.291205883026123,4.1412577629089355
5.405201,4.006999969482422,0,2.003499984741211
5.415267,3.997232437133789,4.27668571472168,4.136959075927734
5.425293,4.015725135803223,0,2.0078625679016113
5.435288,4.007321834564209,4.255163192749023,4.131242513656616
5.445273,4.013430118560791,0,2.0067150592803955
5.455341,4.017613887786865,4.262289047241211,4.139951467514038
5.465365,0,0,0.0
5.475361,4.0187482833862305,4.266718864440918,4.142733573913574
5.485347,4.023538589477539,0,2.0117692947387695
5.495412,4.027432918548584,4.265158653259277,4.146295785903931
5.505438,4.467745780944824,0,2.233872890472412
5.515433,4.204169273376465,4.2648138999938965,4.234491586685181
5.525418,4.390174865722656,0,2.195087432861328
5.535485,4.172087669372559,4.295533180236816,4.2338104248046875
5.54551,4.306698322296143,0,2.1533491611480713
5.555506,4.142568111419678,4.260085582733154,4.201326847076416
